mean_alpha,mean_b,mean_k_1,mean_k_2,mean_g,mean_m,mean_threshold_word,mean_threshold_nonword,median_alpha,median_b,median_k_1,median_k_2,median_g,median_m,median_threshold_word,median_threshold_nonword,real_k_1,HDI_k_1_bottom,HDI_k_1_top,real_k_2,HDI_k_2_bottom,HDI_k_2_top,real_alpha,HDI_alpha_bottom,HDI_alpha_top,real_b,HDI_b_bottom,HDI_b_top,real_g,HDI_g_bottom,HDI_g_top,real_m,HDI_m_bottom,HDI_m_top,real_threshold_word,HDI_threshold_word_bottom,HDI_threshold_word_top,real_threshold_nonword,HDI_threshold_nonword_bottom,HDI_threshold_nonword_top
2.4907724768571424,1.2693692246428572,3.269252721428572,3.503196367142857,0.3713394198642857,0.48468178528571426,1.602446252142857,1.6126418635714284,2.46138,1.257435,3.27175,3.49141,0.3754685,0.487838,1.595345,1.604655,2.3845628219302766,2.23083,4.26837,4.016634624307061,2.91278,4.12427,1.6316121404758546,1.6394,3.32931,1.5083612974916698,0.787142,1.74494,0.35684792639753576,0.177196,0.571445,0.5980366101526267,0.350844,0.620512,1.5648220407256448,1.31898,1.86874,1.6316190595826061,1.35741,1.88184
2.3193301628571428,1.067330562642857,2.2963124439285716,4.098195886428572,0.079013943325,0.4573279400714286,1.6424145942857142,1.48296918,2.288425,1.06319,2.29414,4.088055,0.0716749,0.45983399999999996,1.635645,1.477205,2.313311989792285,1.38176,3.19044,4.680508390268134,3.42969,4.79795,1.9719862425711243,1.57692,3.08398,1.0462571022585208,0.732758,1.39553,0.10933444042350039,0.00798577,0.164627,0.5024263794003417,0.323329,0.591515,1.711789621174199,1.38811,1.89845,1.67367315642145,1.24188,1.71689
2.399969357142857,0.5891052257142857,3.800528904285714,3.6553555757142857,0.33049932893571426,0.4495924347857143,1.5168949878571427,1.7166421507142857,2.374825,0.5808610000000001,3.799615,3.647265,0.33391099999999996,0.4517585,1.509795,1.708605,3.0585720689186324,2.89071,4.743,4.220811129719716,3.04718,4.26137,1.8328723465402832,1.67904,3.14957,0.9675179334240489,0.261528,0.937886,0.3992576465282734,0.140187,0.519799,0.5249143246593335,0.298006,0.587193,1.5240676423212103,1.26476,1.77995,1.7816223470711057,1.45077,2.0042
2.0057778657142857,1.2535609992857142,2.8264301888571426,4.745776640714286,0.22252853454285715,0.43170259842857145,1.8438274835714286,1.4519320207142856,1.980585,1.250875,2.833945,4.736475,0.22275499999999998,0.43261,1.84021,1.445315,1.6978962225354874,1.89647,3.80429,5.075846628531182,3.96781,5.51019,1.905838309750782,1.36439,2.63753,1.434127774882578,0.88394,1.63775,0.33810105050094197,0.0767988,0.369736,0.5576798848625197,0.283706,0.571039,1.7792869266350189,1.55009,2.15193,1.427264808470125,1.20039,1.70709
2.444180649285714,1.11540817,3.082689632142857,4.856983025,0.1458951950614286,0.5156509222857143,1.519230387142857,1.5455190314285714,2.414355,1.112095,3.082675,4.841055,0.1417815,0.5184355,1.51311,1.53883,2.7665455057672874,2.13343,4.05766,5.470641049511308,4.04494,5.70711,1.9233389325259307,1.70883,3.27945,1.3852223307460054,0.747978,1.49367,0.10641564135496726,0.0233992,0.276553,0.46052869645920025,0.371378,0.651006,1.7430536936266516,1.26565,1.77522,1.7927670403917764,1.28386,1.81132
2.7930298085714287,0.9600251057142858,2.7781819435714286,4.814431243571428,0.06836959922642856,0.49160116907142853,1.6148516364285714,1.4781506199999999,2.760615,0.95824,2.76843,4.80472,0.060264200000000004,0.4945675,1.60847,1.472545,2.3120973255329753,1.92457,3.71327,5.841813735963847,4.06851,5.55482,1.74072223832424,2.02516,3.57079,1.4566085383466822,0.641025,1.30699,-0.08322713081190095,0.00633637,0.148673,0.6039245501241852,0.342995,0.627238,1.6965378226354269,1.3639,1.87661,1.6727083821338593,1.24899,1.73227
2.0539871042857145,1.1328632044285714,2.2978023287142855,4.296209272142857,0.4052979566357143,0.5793331391428571,1.473072432857143,1.5119635164285714,2.0197000000000003,1.12562,2.2876399999999997,4.28479,0.40780150000000004,0.5835055,1.46573,1.503595,1.795747788808809,1.3372,3.26063,5.00609892120775,3.4892,5.04689,1.5406485485642984,1.30441,2.84349,1.343448953902756,0.693662,1.5734,0.18879641798162694,0.235749,0.562583,0.5791947852157499,0.436997,0.723198,1.6309721440987361,1.24517,1.73479,1.923798033589498,1.24679,1.78848
2.417769272142857,1.2351114069285716,2.6373480514285714,4.320522357142857,0.2837829173642857,0.46098533721428575,1.7303875742857144,1.5129006521428572,2.381095,1.228745,2.6317500000000003,4.308465,0.2848895,0.46245499999999995,1.722505,1.50525,2.4874569384104945,1.62454,3.5897,4.851063299758077,3.59162,5.09825,1.9529933117817468,1.63647,3.30209,1.2403779083725257,0.839099,1.6457,0.30242390384521506,0.113487,0.437037,0.5168062067101677,0.320474,0.597985,1.7859734825740887,1.45233,2.03143,1.6878463752593313,1.23344,1.79846
2.9949659021428565,1.4379686628571426,3.244247835,3.936467063571429,0.0816745619207143,0.5837261378571429,1.827335217857143,1.9108730299999999,2.966025,1.432795,3.241275,3.9254350000000002,0.07208115000000001,0.5869580000000001,1.818215,1.90692,2.456807449490848,2.25639,4.24671,4.278564119015768,3.31777,4.52688,2.085125808983924,2.09224,3.94286,1.674242120307051,1.05308,1.85211,0.2617215505789186,0.00616755,0.177797,0.732379301535872,0.460553,0.701253,1.87597211632237,1.53199,2.15299,1.8320446320470796,1.62101,2.21255
2.3502335535714285,1.125901380857143,2.538403832785714,4.753014602142858,0.1705180174292857,0.4507621271428572,1.7935804200000003,1.6862425635714287,2.32525,1.12479,2.53707,4.73526,0.1653465,0.45163,1.788825,1.678855,2.2907985637078054,1.67075,3.40528,5.360473171660242,4.01879,5.49238,1.7326483578865406,1.67977,3.06079,1.3287708496014368,0.790061,1.4802,0.20962798020454898,0.0316043,0.314059,0.49145509662530773,0.305581,0.599503,1.9623296985578194,1.52349,2.06931,1.7600812002952082,1.42424,1.97211
2.3772206614285714,0.7983193647857144,3.2369595385714285,4.431579547857143,0.3928728031214285,0.46935134721428573,1.6433480285714286,1.4692179692857144,2.345415,0.7933915,3.24038,4.421975,0.39369350000000003,0.471323,1.635605,1.46256,2.6690370332518167,2.33087,4.14074,5.017661582953231,3.68987,5.16487,2.0525280175049785,1.64339,3.15441,0.923909238016376,0.455707,1.11801,0.3423790532682187,0.243694,0.538187,0.5294834910463326,0.325273,0.610229,1.660220192433399,1.39927,1.90667,1.599815175321381,1.23761,1.72255
