name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
ndt_t[32318],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32319],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32320],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32321],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32322],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32323],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32324],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32325],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32326],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32327],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32328],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32329],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32330],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32331],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32332],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32333],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32334],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32335],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32336],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32337],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32338],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32339],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32340],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32341],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32342],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32343],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32344],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32345],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32346],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32347],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32348],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32349],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32350],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32351],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32352],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32353],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32354],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32355],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32356],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32357],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32358],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32359],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32360],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32361],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32362],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32363],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32364],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32365],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32366],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32367],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32368],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32369],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32370],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32371],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32372],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[32373],0.34,0.025,0.04,0.26,0.35,0.38,2.6,5.5e-06,2.1
ndt_t[34947],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34948],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34949],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34950],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34951],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34952],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34953],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34954],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34955],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34956],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34957],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34958],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34959],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34960],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34961],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34962],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34963],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34964],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34965],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34966],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34967],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34968],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34969],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34970],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34971],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34972],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34973],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34974],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34975],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34976],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34977],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34978],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34979],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34980],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34981],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34982],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34983],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34984],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34985],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34986],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34987],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34988],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34989],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34990],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34991],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34992],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34993],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34994],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34995],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34996],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34997],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34998],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[34999],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35000],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35001],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35002],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35003],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35004],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35005],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35006],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35007],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35008],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35009],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35010],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35011],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35012],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35013],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35014],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35015],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35016],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35017],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35018],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35019],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35020],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35021],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35022],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35023],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35024],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35025],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35026],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35027],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35028],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35029],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35030],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35031],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35032],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35033],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35034],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35035],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35036],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35037],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35038],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35039],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35040],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35041],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35042],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35043],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35044],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35045],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35046],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35047],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35048],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35049],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35050],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35051],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35052],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35053],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35054],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35055],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35056],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35057],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35058],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35059],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35060],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35061],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35062],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35063],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35064],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35065],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35066],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35067],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35068],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35069],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35070],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35071],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35072],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35073],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35074],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35075],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35076],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35077],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35078],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35079],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35080],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35081],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35082],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35083],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35084],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35085],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35086],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35087],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35088],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35089],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35090],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35091],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35092],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35093],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35094],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35095],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35096],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35097],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35098],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35099],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35100],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35101],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35102],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35103],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35104],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35105],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35106],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35107],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35108],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35109],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35110],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35111],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35112],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35113],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35114],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35115],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35116],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35117],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35118],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35119],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35120],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35121],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35122],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35123],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35124],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35125],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35126],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35127],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35128],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35129],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35130],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35131],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35132],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35133],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35134],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35135],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35136],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35137],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35138],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35139],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35140],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35141],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35142],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35143],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35144],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35145],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35146],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35147],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35148],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35149],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35150],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35151],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35152],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35153],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35154],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35155],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35156],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35157],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35158],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35159],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35160],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35161],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35162],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35163],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35164],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35165],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35166],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35167],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35168],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35169],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35170],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35171],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35172],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35173],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35174],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35175],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35176],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35177],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35178],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35179],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
ndt_t[35180],0.22,0.031,0.05,0.13,0.23,0.29,2.6,5.5e-06,2.0
